id,label,strata
b01_h105_13_strata_b,M,C
b01_h105_13_strata_c,M,C
b01_h105_13_strata_d,M,C
b01_h105_13_strata_e,MR,C
b01_h105_14_strata_a,M,C
b01_h105_14_strata_b,M,C
b01_h105_14_strata_c,M,C
b01_h105_14_strata_d,M,C
b01_h105_14_strata_e,MR,C
b01_h105_15_strata_a,M,C
b01_h105_15_strata_b,M,C
b01_h105_15_strata_c,M,C
b01_h105_15_strata_d,M,C
b01_h105_15_strata_e,MR,C
b01_h105_16_strata_a,M,C
b01_h105_16_strata_b,M,C
b01_h105_16_strata_c,M,C
b01_h105_16_strata_d,M,C
b01_h105_16_strata_e,MR,C
b01_h105_17_strata_a,M,C
b01_h105_17_strata_b,M,C
b01_h105_17_strata_c,M,C
b01_h105_17_strata_d,M,C
b01_h105_17_strata_e,MR,C
b01_h105_18_strata_a,M,C
b01_h105_18_strata_b,M,C
b01_h105_18_strata_c,M,C
b01_h105_18_strata_d,M,C
b01_h105_18_strata_e,MR,C
b01_h105_19_strata_a,M,C
b01_h105_19_strata_b,M,C
b01_h105_19_strata_c,MR,C
b01_h105_19_strata_d,MR,C
b01_h106_01_strata_a,M,C
b01_h106_01_strata_b,M,C
b01_h106_01_strata_c,M,C
b01_h106_01_strata_d,M,C
b01_h106_02_strata_a,M,C
b01_h106_02_strata_b,M,C
b01_h106_02_strata_c,MR,C
b01_h106_02_strata_d,MR,C
b01_h106_03_strata_a,M,C
b01_h106_03_strata_b,M,C
b01_h106_03_strata_c,MR,C
b01_h106_03_strata_d,MR,C
b01_h106_04_strata_a,M,C
b01_h106_04_strata_b,M,C
b01_h106_04_strata_c,MR,C
b01_h106_04_strata_d,MR,C
b01_h106_05_strata_a,M,C
b01_h106_05_strata_b,M,C
b01_h106_05_strata_c,MR,C
b01_h106_05_strata_d,MR,C
b01_h106_06_strata_a,M,C
b01_h106_06_strata_b,M,C
b01_h106_06_strata_c,MR,C
b01_h106_06_strata_d,MR,C
b01_h106_07_strata_a,M,C
b01_h106_07_strata_b,M,C
b01_h106_07_strata_c,MR,C
b01_h106_07_strata_d,MR,C
b01_h107_01_strata_a,M,C
b01_h107_01_strata_b,M,C
b01_h107_01_strata_c,M,C
b01_h107_01_strata_d,M,C
b01_h107_02_strata_a,M,C
b01_h107_02_strata_b,M,C
b01_h107_02_strata_c,M,C
b01_h107_02_strata_d,M,C
b01_h107_03_strata_a,M,C
b01_h107_03_strata_b,M,C
b01_h107_03_strata_c,MR,C
b01_h107_03_strata_d,MR,C
b01_h108_01_strata_a,M,C
b01_h108_01_strata_b,M,C
b01_h108_01_strata_c,M,C
b01_h108_01_strata_d,M,C
b01_h108_02_strata_a,M,C
b01_h108_02_strata_b,M,C
b01_h108_02_strata_c,M,C
b01_h108_02_strata_d,M,C
b01_h108_03_strata_a,M,C
b01_h108_03_strata_b,M,C
b01_h108_03_strata_c,M,C
b01_h108_03_strata_d,M,C
b01_h108_04_strata_a,M,C
b01_h108_04_strata_b,M,C
b01_h108_04_strata_c,M,C
b01_h108_04_strata_d,M,C
b01_h108_05_strata_a,M,C
b01_h108_05_strata_b,M,C
b01_h108_05_strata_c,M,C
b01_h108_05_strata_d,M,C
b01_h108_06_strata_a,M,C
b01_h108_06_strata_b,M,C
b01_h108_06_strata_c,M,C
b01_h108_06_strata_d,MR,C
b01_h108_07_strata_a,M,C
b01_h108_07_strata_b,M,C
b01_h108_07_strata_c,M,C
b01_h108_07_strata_d,MR,C
b01_h108_08_strata_a,M,C
b01_h108_08_strata_b,M,C
b01_h108_08_strata_c,MR,C
b01_h108_08_strata_d,MR,C
b01_h108_09_strata_a,M,C
b01_h108_09_strata_b,M,C
b01_h108_09_strata_c,MR,C
b01_h108_09_strata_d,MR,C
b01_h108_10_strata_a,M,C
b01_h108_10_strata_b,M,C
b01_h108_10_strata_c,MR,C
b01_h108_10_strata_d,MR,C
b01_h108_11_strata_a,M,C
b01_h108_11_strata_b,M,C
b01_h108_11_strata_c,MR,C
b01_h108_11_strata_d,MR,C
b01_h108_12_strata_a,M,C
b01_h108_12_strata_b,M,C
b01_h108_12_strata_c,MR,C
b01_h108_12_strata_d,MR,C
b01_h108_13_strata_a,M,C
b01_h108_13_strata_b,M,C
b01_h108_13_strata_c,MR,C
b01_h108_13_strata_d,MR,C
b01_h109_01_strata_a,M,C
b01_h109_01_strata_b,M,C
b01_h109_01_strata_c,M,C
b01_h109_01_strata_d,M,C
b01_h109_02_strata_a,M,C
b01_h109_02_strata_b,M,C
b01_h109_02_strata_c,M,C
b01_h109_02_strata_d,M,C
b01_h109_03_strata_a,M,C
b01_h109_03_strata_b,M,C
b01_h109_03_strata_c,M,C
b01_h109_03_strata_d,M,C
b01_h109_04_strata_a,M,C
b01_h109_04_strata_b,M,C
b01_h109_04_strata_c,M,C
b01_h109_04_strata_d,M,C
b01_h109_05_strata_a,M,C
b01_h109_05_strata_b,M,C
b01_h109_05_strata_c,M,C
b01_h109_05_strata_d,M,C
b01_h109_06_strata_a,M,C
b01_h109_06_strata_b,M,C
b01_h109_06_strata_c,M,C
b01_h109_06_strata_d,M,C
b01_h109_07_strata_a,M,C
b01_h109_07_strata_b,M,C
b01_h109_07_strata_c,M,C
b01_h109_07_strata_d,M,C
b01_h109_08_strata_a,M,C
b01_h109_08_strata_b,M,C
b01_h109_08_strata_c,MR,C
b01_h109_08_strata_d,MR,C
b01_h110_01_strata_a,M,C
b01_h110_01_strata_b,M,C
b01_h110_01_strata_c,M,C
b01_h110_01_strata_d,M,C
b01_h110_02_strata_a,M,C
b01_h110_02_strata_b,M,C
b01_h110_02_strata_c,M,C
b01_h110_02_strata_d,M,C
b01_h110_03_strata_a,M,C
b01_h110_03_strata_b,M,C
b01_h110_03_strata_c,M,C
b01_h110_03_strata_d,M,C
b01_h110_04_strata_a,M,C
b01_h110_04_strata_b,M,C
b01_h110_04_strata_c,M,C
b01_h110_04_strata_d,M,C
b01_h110_05_strata_a,M,C
b01_h110_05_strata_b,M,C
b01_h110_05_strata_c,M,C
b01_h110_05_strata_d,M,C
b01_h110_06_strata_a,M,C
b01_h110_06_strata_b,M,C
b01_h110_06_strata_c,M,C
b01_h110_06_strata_d,M,C
b01_h110_07_strata_a,M,C
b01_h110_07_strata_b,M,C
b01_h110_07_strata_c,M,C
b01_h110_07_strata_d,M,C
b01_h110_08_strata_a,M,C
b01_h110_08_strata_b,M,C
b01_h110_08_strata_c,M,C
b01_h110_08_strata_d,M,C
b01_h110_09_strata_a,M,C
b01_h110_09_strata_b,M,C
b01_h110_09_strata_c,MR,C
b01_h110_09_strata_d,MR,C
b01_h111_01_strata_a,M,C
b01_h111_01_strata_b,M,C
b01_h111_01_strata_c,M,C
b01_h111_01_strata_d,M,C
b01_h111_02_strata_a,M,C
b01_h111_02_strata_b,M,C
b01_h111_02_strata_c,M,C
b01_h111_02_strata_d,M,C
b01_h111_03_strata_a,M,C
b01_h111_03_strata_b,M,C
b01_h111_03_strata_c,M,C
b01_h111_03_strata_d,M,C
b01_h111_04_strata_a,M,C
b01_h111_04_strata_b,M,C
b01_h111_04_strata_c,M,C
b01_h111_04_strata_d,M,C
b01_h111_05_strata_a,M,C
b01_h111_05_strata_b,M,C
b01_h111_05_strata_c,MR,C
b01_h111_05_strata_d,MR,C
b01_h112_01_strata_a,M,C
b01_h112_01_strata_b,M,C
b01_h112_01_strata_c,M,C
b01_h112_01_strata_d,M,C
b01_h112_02_strata_a,M,C
b01_h112_02_strata_b,M,C
b01_h112_02_strata_c,M,C
b01_h112_02_strata_d,MR,C
b01_h112_03_strata_a,M,C
b01_h112_03_strata_b,M,C
b01_h112_03_strata_c,M,C
b01_h112_03_strata_d,MR,C
b01_h112_04_strata_a,M,C
b01_h112_04_strata_b,M,C
b01_h112_04_strata_c,M,C
b01_h112_04_strata_d,MR,C
b01_h112_05_strata_a,M,C
b01_h112_05_strata_b,M,C
b01_h112_05_strata_c,M,C
b01_h112_05_strata_d,MR,C
b01_h112_06_strata_a,M,C
b01_h112_06_strata_b,M,C
b01_h112_06_strata_c,M,C
b01_h112_06_strata_d,MR,C
b01_h112_07_strata_a,M,C
b01_h112_07_strata_b,M,C
b01_h112_07_strata_c,M,C
b01_h112_07_strata_d,MR,C
b01_h112_08_strata_a,M,C
b01_h112_08_strata_b,M,C
b01_h112_08_strata_c,M,C
b01_h112_08_strata_d,MR,C
b01_h112_09_strata_a,M,C
b01_h112_09_strata_b,M,C
b01_h112_09_strata_c,M,C
b01_h112_09_strata_d,MR,C
b01_h112_10_strata_a,M,C
b01_h112_10_strata_b,M,C
b01_h112_10_strata_c,M,C
b01_h112_10_strata_d,MR,C
b01_h112_11_strata_a,M,C
b01_h112_11_strata_b,M,C
b01_h112_11_strata_c,M,C
b01_h112_11_strata_d,MR,C
b01_h112_12_strata_a,M,C
b01_h112_12_strata_b,M,C
b01_h112_12_strata_c,M,C
b01_h112_12_strata_d,MR,C
b01_h112_13_strata_a,M,C
b01_h112_13_strata_b,M,C
b01_h112_13_strata_c,M,C
b01_h112_13_strata_d,MR,C
b01_h112_14_strata_a,M,C
b01_h112_14_strata_b,M,C
b01_h112_14_strata_c,M,C
b01_h112_14_strata_d,MR,C
b01_h112_15_strata_a,M,C
b01_h112_15_strata_b,M,C
b01_h112_15_strata_c,M,C
b01_h112_15_strata_d,MR,C
b01_h112_16_strata_a,M,C
b01_h112_16_strata_b,M,C
b01_h112_16_strata_c,M,C
b01_h112_16_strata_d,MR,C
b01_h112_17_strata_a,M,C
b01_h112_17_strata_b,M,C
b01_h112_17_strata_c,M,C
b01_h112_17_strata_d,MR,C
b01_h112_18_strata_a,M,C
b01_h112_18_strata_b,M,C
b01_h112_18_strata_c,M,C
b01_h112_18_strata_d,MR,C
b01_h112_19_strata_a,M,C
b01_h112_19_strata_b,M,C
b01_h112_19_strata_c,M,C
b01_h112_19_strata_d,MR,C
b01_h112_20_strata_a,M,C
b01_h112_20_strata_b,M,C
b01_h112_20_strata_c,M,C
b01_h112_20_strata_d,MR,C
b01_h112_21_strata_a,M,C
b01_h112_21_strata_b,M,C
b01_h112_21_strata_c,M,C
b01_h112_21_strata_d,MR,C
b01_h112_22_strata_a,M,C
b01_h112_22_strata_b,M,C
b01_h112_22_strata_c,M,C
b01_h112_22_strata_d,MR,C
b01_h112_23_strata_a,M,C
b01_h112_23_strata_b,M,C
b01_h112_23_strata_c,M,C
b01_h112_23_strata_d,MR,C
b01_h112_24_strata_a,M,C
b01_h112_24_strata_b,M,C
b01_h112_24_strata_c,M,C
b01_h112_24_strata_d,MR,C
b01_h112_25_strata_a,M,C
b01_h112_25_strata_b,M,C
b01_h112_25_strata_c,MR,C
b01_h112_25_strata_d,MR,C
b01_h113_01_strata_a,M,C
b01_h113_01_strata_b,M,C
b01_h113_01_strata_c,M,C
b01_h113_01_strata_d,M,C
b01_h113_02_strata_a,M,C
b01_h113_02_strata_b,M,C
b01_h113_02_strata_c,M,C
b01_h113_02_strata_d,M,C
b01_h113_03_strata_a,M,C
b01_h113_03_strata_b,M,C
b01_h113_03_strata_c,M,C
b01_h113_03_strata_d,M,C
b01_h113_04_strata_a,MR,C
b01_h113_04_strata_b,M,C
b01_h113_04_strata_c,M,C
b01_h113_04_strata_d,M,C
b01_h113_05_strata_a,M,C
b01_h113_05_strata_b,M,C
b01_h113_05_strata_c,M,C
b01_h113_05_strata_d,MR,C
b01_h113_06_strata_a,M,C
b01_h113_06_strata_b,M,C
b01_h113_06_strata_c,M,C
b01_h113_06_strata_d,MR,C
b01_h113_07_strata_a,M,C
b01_h113_07_strata_b,M,C
b01_h113_07_strata_c,M,C
b01_h113_07_strata_d,M,C
b01_h113_08_strata_a,M,C
b01_h113_08_strata_b,M,C
b01_h113_08_strata_c,M,C
b01_h113_08_strata_d,M,C
b01_h113_09_strata_a,M,C
b01_h113_09_strata_b,M,C
b01_h113_09_strata_c,M,C
b01_h113_09_strata_d,M,C
b01_h113_10_strata_a,M,C
b01_h113_10_strata_b,M,C
b01_h113_10_strata_c,M,C
b01_h113_10_strata_d,M,C
b01_h113_11_strata_a,M,C
b01_h113_11_strata_b,M,C
b01_h113_11_strata_c,M,C
b01_h113_11_strata_d,M,C
b01_h113_12_strata_a,M,C
b01_h113_12_strata_b,M,C
b01_h113_12_strata_c,M,C
b01_h113_12_strata_d,M,C
b01_h113_13_strata_a,M,C
b01_h113_13_strata_b,M,C
b01_h113_13_strata_c,M,C
b01_h113_13_strata_d,M,C
b01_h113_14_strata_a,M,C
b01_h113_14_strata_b,M,C
b01_h113_14_strata_c,M,C
b01_h113_14_strata_d,M,C
b01_h113_15_strata_a,M,C
b01_h113_15_strata_b,M,C
b01_h113_15_strata_c,M,C
b01_h113_15_strata_d,M,C
b01_h113_16_strata_a,M,C
b01_h113_16_strata_b,M,C
b01_h113_16_strata_c,M,C
b01_h113_16_strata_d,M,C
b01_h113_17_strata_a,M,C
b01_h113_17_strata_b,M,C
b01_h113_17_strata_c,M,C
b01_h113_17_strata_d,M,C
b01_h113_18_strata_a,M,C
b01_h113_18_strata_b,M,C
b01_h113_18_strata_c,M,C
b01_h113_18_strata_d,M,C
b01_h113_19_strata_a,M,C
b01_h113_19_strata_b,M,C
b01_h113_19_strata_c,M,C
b01_h113_19_strata_d,M,C
b01_h113_20_strata_a,M,C
b01_h113_20_strata_b,M,C
b01_h113_20_strata_c,MR,C
b01_h113_20_strata_d,MR,C
b01_h114_01_strata_a,M,C
b01_h114_01_strata_b,M,C
b01_h114_01_strata_c,M,C
b01_h114_01_strata_d,M,C
b01_h114_02_strata_a,M,C
b01_h114_02_strata_b,M,C
b01_h114_02_strata_c,M,C
b01_h114_02_strata_d,M,C
b01_h114_03_strata_a,M,C
b01_h114_03_strata_b,M,C
b01_h114_03_strata_c,M,C
b01_h114_03_strata_d,M,C
b01_h114_04_strata_a,M,C
b01_h114_04_strata_b,M,C
b01_h114_04_strata_c,M,C
b01_h114_04_strata_d,M,C
b01_h114_05_strata_a,M,C
b01_h114_05_strata_b,M,C
b01_h114_05_strata_c,M,C
b01_h114_05_strata_d,M,C
b01_h114_06_strata_a,M,C
b01_h114_06_strata_b,M,C
b01_h114_06_strata_c,M,C
b01_h114_06_strata_d,M,C
b01_h114_07_strata_a,M,C
b01_h114_07_strata_b,M,C
b01_h114_07_strata_c,M,C
b01_h114_07_strata_d,M,C
b01_h114_08_strata_a,M,C
b01_h114_08_strata_b,M,C
b01_h114_08_strata_c,M,C
b01_h114_08_strata_d,M,C
b01_h114_09_strata_a,M,C
b01_h114_09_strata_b,M,C
b01_h114_09_strata_c,M,C
b01_h114_09_strata_d,M,C
b01_h114_10_strata_a,M,C
b01_h114_10_strata_b,M,C
b01_h114_10_strata_c,M,C
b01_h114_10_strata_d,M,C
b01_h114_11_strata_a,M,C
b01_h114_11_strata_b,M,C
b01_h114_11_strata_c,MR,C
b01_h114_11_strata_d,MR,C
b01_h115_01_strata_a,D,C
b01_h115_01_strata_b,D,C
b01_h115_01_strata_c,D,C
b01_h115_01_strata_d,D,C
b01_h115_02_strata_a,D,C
b01_h115_02_strata_b,D,C
b01_h115_02_strata_c,D,C
b01_h115_02_strata_d,D,C
b01_h115_03_strata_a,D,C
b01_h115_03_strata_b,D,C
b01_h115_03_strata_c,D,C
b01_h115_03_strata_d,D,C
b01_h115_04_strata_a,D,C
b01_h115_04_strata_b,D,C
b01_h115_04_strata_c,D,C
b01_h115_04_strata_d,D,C
b01_h115_05_strata_a,D,C
b01_h115_05_strata_b,D,C
b01_h115_05_strata_c,D,C
b01_h115_05_strata_d,D,C
b01_h115_06_strata_a,D,C
b01_h115_06_strata_b,D,C
b01_h115_06_strata_c,DR,C
b01_h115_06_strata_d,DR,C
b01_h116_01_strata_a,M,N
b01_h116_01_strata_b,M,N
b01_h116_01_strata_c,M,N
b01_h116_01_strata_d,M,N
b01_h116_02_strata_a,M,N
b01_h116_02_strata_b,M,N
b01_h116_02_strata_c,M,N
b01_h116_02_strata_d,M,N
b01_h116_03_strata_a,M,N
b01_h116_03_strata_b,M,N
b01_h116_03_strata_c,M,N
b01_h116_03_strata_d,M,N
b01_h116_04_strata_a,M,N
b01_h116_04_strata_b,M,N
b01_h116_04_strata_c,M,N
b01_h116_04_strata_d,M,N
b01_h116_05_strata_a,M,N
b01_h116_05_strata_b,M,N
b01_h116_05_strata_c,M,N
b01_h116_05_strata_d,M,N
b01_h116_06_strata_a,M,N
b01_h116_06_strata_b,M,N
b01_h116_06_strata_c,M,N
b01_h116_06_strata_d,M,N
b01_h116_07_strata_a,M,N
b01_h116_07_strata_b,M,N
b01_h116_07_strata_c,M,N
b01_h116_07_strata_d,M,N
b01_h116_08_strata_a,M,N
b01_h116_08_strata_b,M,N
b01_h116_08_strata_c,M,N
b01_h116_08_strata_d,M,N
b01_h116_09_strata_a,M,N
b01_h116_09_strata_b,M,N
b01_h116_09_strata_c,M,N
b01_h116_09_strata_d,M,N
b01_h116_10_strata_a,M,N
b01_h116_10_strata_b,M,N
b01_h116_10_strata_c,M,N
b01_h116_10_strata_d,M,N
b01_h116_11_strata_a,M,N
b01_h116_11_strata_b,M,N
b01_h116_11_strata_c,M,N
b01_h116_11_strata_d,M,N
b01_h116_12_strata_a,M,N
b01_h116_12_strata_b,M,N
b01_h116_12_strata_c,M,N
b01_h116_12_strata_d,M,N
b01_h116_13_strata_a,M,N
b01_h116_13_strata_b,M,N
b01_h116_13_strata_c,M,N
b01_h116_13_strata_d,M,N
b01_h116_14_strata_a,M,N
b01_h116_14_strata_b,M,N
b01_h116_14_strata_c,M,N
b01_h116_14_strata_d,M,N
b01_h116_15_strata_a,M,N
b01_h116_15_strata_b,M,N
b01_h116_15_strata_c,M,N
b01_h116_15_strata_d,M,N
b01_h116_16_strata_a,M,N
b01_h116_16_strata_b,M,N
b01_h116_16_strata_c,M,N
b01_h116_16_strata_d,M,N
b01_h116_17_strata_a,M,N
b01_h116_17_strata_b,M,N
b01_h116_17_strata_c,M,N
b01_h116_17_strata_d,M,N
b01_h116_18_strata_a,M,N
b01_h116_18_strata_b,M,N
b01_h116_18_strata_c,M,N
b01_h116_18_strata_d,M,N
b01_h116_19_strata_a,M,N
b01_h116_19_strata_b,M,N
b01_h116_19_strata_c,M,N
b01_h116_19_strata_d,M,N
b01_h116_20_strata_a,M,N
b01_h116_20_strata_b,M,N
b01_h116_20_strata_c,M,N
b01_h116_20_strata_d,M,N
b01_h116_21_strata_a,M,N
b01_h116_21_strata_b,M,N
b01_h116_21_strata_c,M,N
b01_h116_21_strata_d,M,N
b01_h116_22_strata_a,M,N
b01_h116_22_strata_b,M,N
b01_h116_22_strata_c,M,N
b01_h116_22_strata_d,M,N
b01_h116_23_strata_a,M,N
b01_h116_23_strata_b,M,N
b01_h116_23_strata_c,M,N
b01_h116_23_strata_d,M,N
b01_h116_24_strata_a,M,N
b01_h116_24_strata_b,M,N
b01_h116_24_strata_c,M,N
b01_h116_24_strata_d,M,N
b01_h116_25_strata_a,M,N
b01_h116_25_strata_b,M,N
b01_h116_25_strata_c,M,N
b01_h116_25_strata_d,M,N
b01_h117_01_strata_a,M,N
b01_h117_01_strata_b,M,N
b01_h117_01_strata_c,M,N
b01_h117_01_strata_d,M,N
b01_h117_02_strata_a,M,N
b01_h117_02_strata_b,M,N
b01_h117_02_strata_c,M,N
b01_h117_02_strata_d,M,N
b01_h117_03_strata_a,M,N
b01_h117_03_strata_b,M,N
b01_h117_03_strata_c,M,N
b01_h117_03_strata_d,M,N
b01_h117_04_strata_a,M,N
b01_h117_04_strata_b,M,N
b01_h117_04_strata_c,M,N
b01_h117_04_strata_d,M,N
b01_h117_05_strata_a,M,N
b01_h117_05_strata_b,M,N
b01_h117_05_strata_c,M,N
b01_h117_05_strata_d,M,N
b01_h117_06_strata_a,M,N
b01_h117_06_strata_b,M,N
b01_h117_06_strata_c,M,N
b01_h117_06_strata_d,M,N
b01_h117_07_strata_a,M,N
b01_h117_07_strata_b,MR,N
b01_h117_07_strata_c,M,N
b01_h117_07_strata_d,M,N
b01_h117_08_strata_a,M,N
b01_h117_08_strata_b,M,N
b01_h117_08_strata_c,M,N
b01_h117_08_strata_d,M,N
b01_h117_09_strata_a,M,N
b01_h117_09_strata_b,M,N
b01_h117_09_strata_c,M,N
b01_h117_09_strata_d,M,N
b01_h117_10_strata_a,M,N
b01_h117_10_strata_b,M,N
b01_h117_10_strata_c,M,N
b01_h117_10_strata_d,M,N
b01_h117_11_strata_a,M,N
b01_h117_11_strata_b,M,N
b01_h117_11_strata_c,M,N
b01_h117_11_strata_d,M,N
b01_h117_12_strata_a,M,N
b01_h117_12_strata_b,M,N
b01_h117_12_strata_c,M,N
b01_h117_12_strata_d,M,N
b01_h117_13_strata_a,M,N
b01_h117_13_strata_b,M,N
b01_h117_13_strata_c,M,N
b01_h117_13_strata_d,M,N
b01_h117_14_strata_a,M,N
b01_h117_14_strata_b,M,N
b01_h117_14_strata_c,M,N
b01_h117_14_strata_d,M,N
b01_h117_15_strata_a,M,N
b01_h117_15_strata_b,M,N
b01_h117_15_strata_c,M,N
b01_h117_15_strata_d,M,N
b01_h117_16_strata_a,M,N
b01_h117_16_strata_b,M,N
b01_h117_16_strata_c,M,N
b01_h117_16_strata_d,M,N
b01_h117_17_strata_a,M,N
b01_h117_17_strata_b,M,N
b01_h117_17_strata_c,M,N
b01_h117_17_strata_d,M,N
b01_h117_18_strata_a,M,N
b01_h117_18_strata_b,M,N
b01_h117_18_strata_c,M,N
b01_h117_18_strata_d,M,N
b01_h117_19_strata_a,M,N
b01_h117_19_strata_b,M,N
b01_h117_19_strata_c,M,N
b01_h117_19_strata_d,M,N
b01_h117_20_strata_a,M,N
b01_h117_20_strata_b,M,N
b01_h117_20_strata_c,M,N
b01_h117_20_strata_d,M,N
b01_h117_21_strata_a,M,N
b01_h117_21_strata_b,M,N
b01_h117_21_strata_c,M,N
b01_h117_21_strata_d,M,N
b01_h117_22_strata_a,M,N
b01_h117_22_strata_b,M,N
b01_h117_22_strata_c,M,N
b01_h117_22_strata_d,M,N
b01_h117_23_strata_a,M,N
b01_h117_23_strata_b,M,N
b01_h117_23_strata_c,M,N
b01_h117_23_strata_d,M,N
b01_h117_24_strata_a,M,N
b01_h117_24_strata_b,M,N
b01_h117_24_strata_c,M,N
b01_h117_24_strata_d,M,N
b01_h117_25_strata_a,M,N
b01_h117_25_strata_b,M,N
b01_h117_25_strata_c,M,N
b01_h117_25_strata_d,M,N
b01_h118_01_strata_a,M,N
b01_h118_01_strata_b,MR,N
b01_h118_01_strata_c,M,N
b01_h118_01_strata_d,M,N
b01_h118_02_strata_a,M,N
b01_h118_02_strata_b,M,N
b01_h118_02_strata_c,M,N
b01_h118_02_strata_d,M,N
b01_h118_03_strata_a,M,N
b01_h118_03_strata_b,M,N
b01_h118_03_strata_c,M,N
b01_h118_03_strata_d,M,N
b01_h118_04_strata_a,M,N
b01_h118_04_strata_b,M,N
b01_h118_04_strata_c,M,N
b01_h118_04_strata_d,M,N
b01_h118_05_strata_a,M,N
b01_h118_05_strata_b,M,N
b01_h118_05_strata_c,M,N
b01_h118_05_strata_d,M,N
b01_h118_06_strata_a,M,N
b01_h118_06_strata_b,M,N
b01_h118_06_strata_c,M,N
b01_h118_06_strata_d,M,N
b01_h118_07_strata_a,M,N
b01_h118_07_strata_b,M,N
b01_h118_07_strata_c,M,N
b01_h118_07_strata_d,M,N
b01_h118_08_strata_a,M,N
b01_h118_08_strata_b,M,N
b01_h118_08_strata_c,M,N
b01_h118_08_strata_d,M,N
b01_h118_09_strata_a,M,N
b01_h118_09_strata_b,M,N
b01_h118_09_strata_c,M,N
b01_h118_09_strata_d,M,N
b01_h118_10_strata_a,M,N
b01_h118_10_strata_b,M,N
b01_h118_10_strata_c,M,N
b01_h118_10_strata_d,M,N
b01_h118_11_strata_a,M,N
b01_h118_11_strata_b,M,N
b01_h118_11_strata_c,M,N
b01_h118_11_strata_d,M,N
b01_h119_01_strata_a,M,N
b01_h119_01_strata_b,M,N
b01_h119_01_strata_c,M,N
b01_h119_01_strata_d,M,N
b01_h119_02_strata_a,M,N
b01_h119_02_strata_b,M,N
b01_h119_02_strata_c,M,N
b01_h119_02_strata_d,MS,N
b01_h119_03_strata_a,M,N
b01_h119_03_strata_b,M,N
b01_h119_03_strata_c,M,N
b01_h119_03_strata_d,M,N
b01_h119_04_strata_a,M,N
b01_h119_04_strata_b,M,N
b01_h119_04_strata_c,M,N
b01_h119_04_strata_d,M,N
b01_h119_05_strata_a,M,N
b01_h119_05_strata_b,M,N
b01_h119_05_strata_c,M,N
b01_h119_05_strata_d,M,N
b01_h119_06_strata_a,M,N
b01_h119_06_strata_b,M,N
b01_h119_06_strata_c,M,N
b01_h119_06_strata_d,M,N
b01_h119_07_strata_a,M,N
b01_h119_07_strata_b,M,N
b01_h119_07_strata_c,M,N
b01_h119_07_strata_d,M,N
b01_h119_08_strata_a,M,N
b01_h119_08_strata_b,M,N
b01_h119_08_strata_c,M,N
b01_h119_08_strata_d,M,N
b01_h119_09_strata_a,M,N
b01_h119_09_strata_b,M,N
b01_h119_09_strata_c,M,N
b01_h119_09_strata_d,M,N
b01_h119_10_strata_a,M,N
b01_h119_10_strata_b,M,N
b01_h119_10_strata_c,M,N
b01_h119_10_strata_d,M,N
b01_h120_01_strata_a,MU,A
b01_h120_01_strata_b,MU,A
b01_h120_01_strata_c,MU,A
b01_h120_02_strata_a,MSU,A
b01_h120_02_strata_b,MSU,A
b01_h120_02_strata_c,MU,A
b01_h120_03_strata_a,MU,A
b01_h120_03_strata_b,MUH,A
b01_h120_03_strata_c,MU,A
b01_h120_04_strata_a,MU,A
b01_h120_04_strata_b,MU,A
b01_h120_04_strata_c,MU,A
b01_h120_05_strata_a,MU,A
b01_h120_05_strata_b,MU,A
b01_h120_05_strata_c,MU,A
b01_h120_06_strata_a,MU,A
b01_h120_06_strata_b,MU,A
b01_h120_06_strata_c,MU,A
b01_h120_07_strata_a,MU,A
b01_h120_07_strata_b,MU,A
b01_h120_07_strata_c,MU,A
b01_h120_07_strata_d,MU,A
b01_h120_08_strata_a,MU,A
b01_h120_08_strata_b,MU,A
